[0.000000] (-) TimerEvent: {}
[0.000157] (articubot_one) JobQueued: {'identifier': 'articubot_one', 'dependencies': OrderedDict()}
[0.074238] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/ament_index/resource_index/package_run_dependencies/articubot_one\n'}
[0.074275] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/ament_index/resource_index/parent_prefix_path/articubot_one\n'}
[0.074366] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/environment/ament_prefix_path.sh\n'}
[0.074465] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/environment/ament_prefix_path.dsv\n'}
[0.074504] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/environment/path.sh\n'}
[0.074542] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/environment/path.dsv\n'}
[0.074590] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/local_setup.bash\n'}
[0.074635] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/local_setup.sh\n'}
[0.074737] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/local_setup.zsh\n'}
[0.074779] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/local_setup.dsv\n'}
[0.074817] (articubot_one) StdoutLine: {'line': b'-- Installing: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/package.dsv\n'}
[0.074900] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/ament_index/resource_index/packages/articubot_one\n'}
[0.074938] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/cmake/articubot_oneConfig.cmake\n'}
[0.075217] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/cmake/articubot_oneConfig-version.cmake\n'}
[0.075489] (articubot_one) StdoutLine: {'line': b'-- Up-to-date: /home/tanmay/bot_ws/install/articubot_one/share/articubot_one/package.xml\n'}
[0.075532] (articubot_one) CommandEnded: {'returncode': 0}
[0.099958] (-) TimerEvent: {}
[0.104141] (articubot_one) JobEnded: {'identifier': 'articubot_one', 'rc': 0}
[0.104572] (-) EventReactorShutdown: {}
